category,PM2.5 1,PM2.5 2
2023-06-27T09:45:00.000Z,31,28
2023-06-27T09:47:00.000Z,32,24
2023-06-27T09:49:00.000Z,31,29
2023-06-27T09:51:00.000Z,28,30
2023-06-27T09:53:00.000Z,28,26
2023-06-27T09:55:00.000Z,31,26
2023-06-27T09:57:00.000Z,26,22
2023-06-27T09:59:00.000Z,23,24
2023-06-27T10:01:00.000Z,26,21
2023-06-27T10:03:00.000Z,29,27
2023-06-27T10:05:00.000Z,22,21
2023-06-27T10:07:00.000Z,20,24
2023-06-27T10:09:00.000Z,22,22
2023-06-27T10:11:00.000Z,25,24
2023-06-27T10:13:00.000Z,26,29
2023-06-27T10:15:00.000Z,28,25
2023-06-27T10:17:00.000Z,33,29
2023-06-27T10:19:00.000Z,30,31
2023-06-27T10:21:00.000Z,28,26
2023-06-27T10:23:00.000Z,21,27
2023-06-27T10:25:00.000Z,23,21
2023-06-27T10:27:00.000Z,20,22
2023-06-27T10:29:00.000Z,23,17
2023-06-27T10:31:00.000Z,22,17
2023-06-27T10:33:00.000Z,26,24
2023-06-27T10:35:00.000Z,23,21
2023-06-27T10:37:00.000Z,21,22
2023-06-27T10:39:00.000Z,27,19
2023-06-27T10:41:00.000Z,24,22
2023-06-27T10:43:00.000Z,22,20
2023-06-27T10:45:00.000Z,23,23
2023-06-27T10:47:00.000Z,23,24
2023-06-27T10:49:00.000Z,24,20
2023-06-27T10:51:00.000Z,25,21
2023-06-27T10:53:00.000Z,24,18
2023-06-27T10:55:00.000Z,23,22
2023-06-27T10:57:00.000Z,20,24
2023-06-27T10:59:00.000Z,22,22
2023-06-27T11:01:00.000Z,18,19
2023-06-27T11:03:00.000Z,21,22
2023-06-27T11:05:00.000Z,22,25
2023-06-27T11:07:00.000Z,25,25
2023-06-27T11:09:00.000Z,27,23
2023-06-27T11:11:00.000Z,25,20
2023-06-27T11:13:00.000Z,28,19
2023-06-27T11:15:00.000Z,23,21
2023-06-27T11:17:00.000Z,25,22
2023-06-27T11:19:00.000Z,26,21
2023-06-27T11:21:00.000Z,24,23
2023-06-27T11:23:00.000Z,27,24
2023-06-27T11:25:00.000Z,24,20
2023-06-27T11:27:00.000Z,27,21
2023-06-27T11:29:00.000Z,24,22
2023-06-27T11:31:00.000Z,26,20
2023-06-27T11:33:00.000Z,23,23
2023-06-27T11:35:00.000Z,31,23
2023-06-27T11:37:00.000Z,30,23
2023-06-27T11:39:00.000Z,25,22
2023-06-27T11:41:00.000Z,30,27
2023-06-27T11:43:00.000Z,29,26
2023-06-27T11:46:00.000Z,29,24
2023-06-27T11:48:00.000Z,28,24
2023-06-27T11:50:00.000Z,16,15
2023-06-27T11:52:00.000Z,16,16
2023-06-27T11:54:00.000Z,17,17
2023-06-27T11:56:00.000Z,18,19
2023-06-27T11:58:00.000Z,20,20
2023-06-27T12:00:00.000Z,23,22
2023-06-27T12:02:00.000Z,24,20
2023-06-27T12:04:00.000Z,24,21
2023-06-27T12:06:00.000Z,21,22
2023-06-27T12:08:00.000Z,22,20
2023-06-27T12:10:00.000Z,24,20
2023-06-27T12:12:00.000Z,22,19
2023-06-27T12:14:00.000Z,25,19
2023-06-27T12:16:00.000Z,23,23
2023-06-27T12:18:00.000Z,29,18
2023-06-27T12:20:00.000Z,22,23
2023-06-27T12:22:00.000Z,25,25
2023-06-27T12:24:00.000Z,26,20
2023-06-27T12:26:00.000Z,25,24
2023-06-27T12:28:00.000Z,27,19
2023-06-27T12:30:00.000Z,26,22
2023-06-27T12:32:00.000Z,28,24
2023-06-27T12:34:00.000Z,28,26
2023-06-27T12:36:00.000Z,31,29
2023-06-27T12:38:00.000Z,26,26
2023-06-27T12:40:00.000Z,29,27
2023-06-27T12:42:00.000Z,32,27
2023-06-27T12:44:00.000Z,28,25
2023-06-27T12:46:00.000Z,29,28
2023-06-27T12:48:00.000Z,30,25
2023-06-27T12:50:00.000Z,26,23
2023-06-27T12:52:00.000Z,28,26
2023-06-27T12:54:00.000Z,28,26
2023-06-27T12:56:00.000Z,29,20
2023-06-27T12:58:00.000Z,29,21
2023-06-27T13:00:00.000Z,28,24
2023-06-27T13:02:00.000Z,21,21
