category,PM2.5 1,PM2.5 2
2023-06-25T21:34:00.000Z,17.6,20
2023-06-25T21:35:00.000Z,19.799999,23.200001
2023-06-25T21:36:00.000Z,18,21.200001
2023-06-25T21:37:00.000Z,14,19.4
2023-06-25T21:38:00.000Z,14.6,18.4
2023-06-25T21:39:00.000Z,13.8,17.200001
2023-06-25T21:40:00.000Z,16.6,19.200001
2023-06-25T21:41:00.000Z,15.8,17.4
2023-06-25T21:42:00.000Z,15.6,19.6
2023-06-25T21:43:00.000Z,12.4,14.4
2023-06-25T21:44:00.000Z,11.6,12.8
2023-06-25T21:45:00.000Z,11.4,14
2023-06-25T21:46:00.000Z,12.8,14
2023-06-25T21:47:00.000Z,10.8,19.6
2023-06-25T21:48:00.000Z,14,13.6
2023-06-25T21:49:00.000Z,12.6,16.200001
2023-06-25T21:50:00.000Z,11.8,12.2
2023-06-25T21:51:00.000Z,10,10.6
2023-06-25T21:52:00.000Z,9.6,11.4
2023-06-25T21:53:00.000Z,9,11.2
2023-06-25T21:54:00.000Z,9,14.6
2023-06-25T21:55:00.000Z,9,12
2023-06-25T21:56:00.000Z,9.2,11.8
2023-06-25T21:57:00.000Z,10,14
2023-06-25T21:58:00.000Z,11,16
2023-06-25T21:59:00.000Z,9.6,13
2023-06-25T22:00:00.000Z,10.2,10.4
2023-06-25T22:01:00.000Z,8.6,12
2023-06-25T22:02:00.000Z,10.2,14.6
2023-06-25T22:03:00.000Z,9.8,14.4
2023-06-25T22:04:00.000Z,8.4,12
2023-06-25T22:05:00.000Z,8.2,14.2
2023-06-25T22:06:00.000Z,6,10.4
2023-06-25T22:07:00.000Z,7,11
2023-06-25T22:08:00.000Z,8,10.4
2023-06-25T22:09:00.000Z,6.8,9.6
2023-06-25T22:10:00.000Z,6.4,9.4
2023-06-25T22:11:00.000Z,6.6,10.8
2023-06-25T22:12:00.000Z,8,10
2023-06-25T22:13:00.000Z,6.6,13.4
2023-06-25T22:14:00.000Z,7.6,9.2
2023-06-25T22:15:00.000Z,6.2,11
2023-06-25T22:16:00.000Z,9.4,8.2
2023-06-25T22:17:00.000Z,9.6,11.4
2023-06-25T22:18:00.000Z,9.4,8.6
2023-06-25T22:19:00.000Z,6.4,10
2023-06-25T22:20:00.000Z,6.6,8.2
2023-06-25T22:21:00.000Z,7.8,8.2
2023-06-25T22:22:00.000Z,7,8.4
2023-06-25T22:23:00.000Z,6.4,7
2023-06-25T22:24:00.000Z,9,10.6
2023-06-25T22:25:00.000Z,8.6,14
2023-06-25T22:26:00.000Z,7.2,10
2023-06-25T22:27:00.000Z,7.6,10.8
2023-06-25T22:28:00.000Z,8.2,13.8
2023-06-25T22:29:00.000Z,7.2,8
2023-06-25T22:30:00.000Z,8.8,11
2023-06-25T22:31:00.000Z,6.6,10.2
2023-06-25T22:32:00.000Z,7.8,7.6
2023-06-25T22:33:00.000Z,7.8,11
2023-06-25T22:34:00.000Z,7,12.2
2023-06-25T22:35:00.000Z,8,12.8
2023-06-25T22:36:00.000Z,9.4,8.6
